School,City,Perioxi,Category,Subcategory,Organization,Facebook,Website,Logo,Address,TK,Phone,email,Courses,Place,Rensponsible,Description,Verified,map block field,έτος ίδρυσης,data origin,mobile,Eidos,To publish
ΓΣ ΚΑΛΛΙΘΕΑΣ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΚΑΛΛΙΘΕΑ,Αθλητισμός,Στίβος,,,,,ΠΕΙΣΙΣΤΡΑΤΟΥΣ 5-7,17674,210 9414704,,,,,,,,,omospondia,,,
ΓΣ ΚΕΡΑΤΣΙΝΙΟΥ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΚΕΡΑΤΣΙΝΙ,Αθλητισμός,Στίβος,,,,,ΒΥΖΑΝΤΙΟΥ &ΚΟΛΟΚΟΤΡΩΝΗ,18756,,,,,,,,,,omospondia,,,
ΓΣ ΝΕΩΝ ΛΙΟΣΙΩΝ-ΙΛΙΟΥ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΝΕΑ ΛΙΟΣΙΑ,Αθλητισμός,Στίβος,,,,,ΔΩΔΩΝΗΣ 23,13123,,,,,,,,,,omospondia,,,
ΓΣ ΠΗΓΑΣΟΣ ΑΓ.ΔΗΜΗΤΡΙΟΥ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,Αθλητισμός,Στίβος,,,,,ΑΘ.ΠΑΠΑΝΙΚΟΛΑΟΥ 21,17342,6970 886233,,,,,,,,,omospondia,,,
ΓΣ ΣΑΛΑΜΙΝΟΣ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΣΑΛΑΜΙΝΑ,Αθλητισμός,Στίβος,,,,,ΤΕΛΑΜΩΝΟΣ 18,18900,6945 577123,,,,,,,,,omospondia,,,
ΓΣ ΧΑΙΔΑΡΙΟΥ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΔΑΣΟΣ ΧΑΙΔΑΡΙΟΥ,Αθλητισμός,Στίβος,,,,,3 ΣΕΠΤΕΜΒΡΙΟΥ-ΗΡΩΩΝ ΠΟΛΥΤ,12462,210 5914114,,,,,,,,,omospondia,,,
ΔΑΣ ΚΑΛΛΙΘΕΑΣ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΚΑΛΛΙΘΕΑ,Αθλητισμός,Στίβος,,,,,ΓΡΗΓΟΡΗ ΛΑΜΠΡΑΚΗ 1,17631,210 9564877,,,,,,,,,omospondia,,,
ΟΑ ΚΟΥΡΟΣ ΑΙΓΙΝΑΣ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΔΡΑΠΕΤΣΩΝΑ,Αθλητισμός,Στίβος,,,,,ΘΕΟΤΟΚΟΠΟΥΛΟΥ 32,18648,,,,,,,,,,omospondia,,,
ΟΛΥΜΠΙΑΚΟΣ ΣΦΠ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΕΙΡΑΙΑΣ,Αθλητισμός,Στίβος,,,,,ΠΛ.ΑΛΕΞΑΝΔΡΑΣ (ΠΑΣΑΛΙΜΑΝΙ,18534,210 4190903-4,,,,,,,,,omospondia,,,
ΟΦΚΑ ΟΔΥΣΣΕΑΣ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΘΗΝΑ,Αθλητισμός,Στίβος,,,,,ΜΙΧΑΛΑΚΟΠΟΥΛΟΥ 87,11528,,,,,,,,,,omospondia,,,
ΟΦΚΑ ΠΕΡΙΣΤΕΡΙΟΥ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΕΡΙΣΤΕΡΙ,Αθλητισμός,Στίβος,,,,,ΚΡΕΣΝΑΣ 90,12131,,,,,,,,,,omospondia,,,
ΠΑΝΕΛΕΥΣΙΝΙΑΚΟΣ ΑΠΟ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΕΛΕΥΣΙΝΑ,Αθλητισμός,Στίβος,,,,,ΚΟΥΓΙΟΥΜΤΖΟΓΛΟΥ 66,19200,210 5545342,,,,,,,,,omospondia,,,
ΠΑΝΙΩΝΙΟΣ ΓΣΣ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΝΕΑ ΣΜΥΡΝΗ,Αθλητισμός,Στίβος,,,,,ΙΩΑΝ.ΧΡΥΣΟΣΤΟΜΟΥ 1,17122,210 9343723,,,,,,,,,omospondia,,,
ΠΑΟ ΘΕΡΣΙΠΟΣ Ο ΕΡΩΕΟΣ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΕΡΙΣΤΕΡΙ,Αθλητισμός,Στίβος,,,,,ΑΙΤΩΛΩΝ 28,12135,,,,,,,,,,omospondia,,,
ΠΕΙΡΑΙΚΟΣ ΣΥΝΔΕΣΜΟΣ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΕΙΡΑΙΑΣ,Αθλητισμός,Στίβος,,,,,ΚΑΡΑΙΣΚΟΥ 104,18535,210 4178159,,,,,,,,,omospondia,,,
ΣΕΔΑΣ ΠΕΡΑΜΑΤΟΣ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΕΡΑΜΑ,Αθλητισμός,Στίβος,,,,,25 ΜΑΡΤΙΟΥ 7,18863,6947 612048,,,,,,,,,omospondia,,,
ΥΠΕΡΙΩΝΑΣ ΑΣ ΧΑΙΔΑΡΙΟΥ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΧΑΙΔΑΡΙ,Αθλητισμός,Στίβος,,,,,ΤΗΝΟΥ 23,12462,6944 474748,,,,,,,,,omospondia,,,
ΦΣ ΚΑΛΛΙΘΕΑΣ-ΤΑΥΡΟΥ-ΜΟΣΧΑ,ΕΑΣ ΠΕΙΡΑΙΑ-ΝΟΤΙΟΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΚΑΛΛΙΘΕΑ,Αθλητισμός,Στίβος,,,,,ΘΗΣΕΩΣ 241,17673,,,,,,,,,,omospondia,,,
ΑΓΣ Ο ΑΠΙΣ ΖΕΥΓΟΛΑΤΙΟΥ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΖΕΥΓΟΛΑΤΙΟ,Αθλητισμός,Στίβος,,,,,,20001,27410 54323,,,,,,,,,omospondia,,,
ΑΕ ΚΡΑΝΙΔΙΟΥ-ΕΡΜΙΟΝΙΔΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΡΑΝΙΔΙ,Αθλητισμός,Στίβος,,,,,,21300,,,,,,,,,,omospondia,,,
ΑΟ ΑΚΡΙΤΑΣ ΚΑΛΑΜΑΤΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΑΛΑΜΑΤΑ,Αθλητισμός,Στίβος,,,,,ΑΘΑΝΑΣΙΟΥ ΔΙΑΚΟΥ 9,24100,27210 80281,,,,,,,,,omospondia,,,
ΑΟ ΚΥΠΑΡΙΣΣΙΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΥΠΑΡΙΣΣΙΑ,Αθλητισμός,Στίβος,,,,,ΠΑΡΟΔΟΣ ΝΑΥΑΡΙΝΟΥ,24500,6937 463866,,,,,,,,,omospondia,,,
ΑΟ ΜΕΓΑΛΟΠΟΛΗΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΜΕΓΑΛΟΠΟΛΗ,Αθλητισμός,Στίβος,,,,,ΓΕΩΡΓΙΟΥ ΤΡΕΜΠΕΛΑ 51,22200,27910 25007,,,,,,,,,omospondia,,,
ΑΟ ΠΟΣΕΙΔΩΝ ΛΟΥΤΡΑΚΙΟΥ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΟΥΤΡΑΚΙ,Αθλητισμός,Στίβος,,,,,Π.ΤΣΑΛΔΑΡΗ 5,20300,27440 62600,,,,,,,,,omospondia,,,
ΑΠΟΕΛ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΜΟΛΑΟΙ ΛΑΚΩΝΙΑΣ,Αθλητισμός,Στίβος,,,,,,23052,27320 23826,,,,,,,,,omospondia,,,
"ΑΣ ""Ο ΒΑΤΙΚΙΩΤΗΣ""",ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΕΑΠΟΛΗ ΛΑΚΩΝΙΑΣ,Αθλητισμός,Στίβος,,,,,,23053,6974 352103,,,,,,,,,omospondia,,,
ΑΣ ΑΡΓΟΛΙΔΑ 2000,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΥΠΛΙΟ,Αθλητισμός,Στίβος,,,,,ΠΛ.ΕΘΝΟΣΥΝΕΛΕΥΣΕΩΣ 4,21100,,,,,,,,,,omospondia,,,
ΑΣ ΣΙΣΥΦΟΣ ΚΟΡΙΝΘΟΥ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΟΣ,Αθλητισμός,Στίβος,,,,,ΠΕΡΙΑΝΔΡΟΥ 14,20100,27410 72733,,,,,,,,,omospondia,,,
ΑΣ ΤΡΙΦΥΛΙΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΥΠΑΡΙΣΣΙΑ,Αθλητισμός,Στίβος,,,,,ΕΛΕΥΘ.ΒΕΝΙΖΕΛΟΥ 63,24500,27610 25540,,,,,,,,,omospondia,,,
ΓΑΣ ΣΚΑΛΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΣΚΑΛΑ ΛΑΚΩΝΙΑΣ,Αθλητισμός,Στίβος,,,,,,23051,6947 272699,,,,,,,,,omospondia,,,
ΓΕ ΑΡΓΟΛΙΔΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΥΠΛΙΟ,Αθλητισμός,Στίβος,,,,,ΔΗΜ.ΣΤΑΔ.ΝΑΥΠΛΙΟΥ,21100,27520 27658,,,,,,,,,omospondia,,,
"ΓΣ ""Ο ΠΑΝΓΥΘΕΑΤΙΚΟΣ""",ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΓΥΘΕΙΟ,Αθλητισμός,Στίβος,,,,,,23200,6945 036534,,,,,,,,,omospondia,,,
ΓΣ ΑΚΡΙΤΑΣ 2016,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΑΛΑΜΑΤΑ,Αθλητισμός,Στίβος,,,,,ΠΑΝΑΓΙΩΤΗ ΣΓΟΥΡΕΑ 3,24100,6940 116880,,,,,,,,,omospondia,,,
ΓΣ ΑΡΚΑΔΙΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΤΡΙΠΟΛΗ,Αθλητισμός,Στίβος,,,,,Τ.Θ 158,22100,2710 231311,,,,,,,,,omospondia,,,
ΓΣ ΤΑ ΛΥΚΑΙΑ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΜΕΓΑΛΟΠΟΛΗ,Αθλητισμός,Στίβος,,,,,ΚΛΕΙΣΤΟ ΓΥΜΝ.ΜΕΓΑΛΟΠΟΛΗΣ,22200,6932 457138,,,,,,,,,omospondia,,,
ΓΣΦΑ ΑΡΓΟΥΣ ΑΡΙΣΤΕΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΣ,Αθλητισμός,Στίβος,,,,,ΓΥΜΝΑΣΤΗΡΙΟΥ 21,21200,,,,,,,,,,omospondia,,,
ΜΕΣΣΗΝΙΑΚΟΣ ΓΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΑΛΑΜΑΤΑ,Αθλητισμός,Στίβος,,,,,ΜΑΥΡΟΜΙΧΑΛΗ ΤΕΡΜΑ,24100,27210 24605,,,,,,,,,omospondia,,,
ΟΛΥΜΠΙΑΔΑ ΚΑΛΑΜΑΤΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΑΛΑΜΑΤΑ,Αθλητισμός,Στίβος,,,,,ΓΕΩΡΓΟΥΛΗ 2,24100,,,,,,,,,,omospondia,,,
ΣΔΥ ΑΡΓΟΛΙΔΑΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΣ,Αθλητισμός,Στίβος,,,,,ΘΕΑΤΡΟΥ 94(ΚΑΡΑΠΑΝΟ Γ),21232,,,,,,,,,,omospondia,,,
ΣΠΑΡΤΙΑΤΙΚΟΣ ΓΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΣΠΑΡΤΗ,Αθλητισμός,Στίβος,,,,,ΛΥΚΟΥΡΓΟΥ 76-78,23100,27310 28776,,,,,,,,,omospondia,,,
ΦΓΣ ΣΠΑΡΤΗΣ,ΕΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΣΠΑΡΤΗ,Αθλητισμός,Στίβος,,,,,ΑΓΗΔΟΣ 85,23100,27310 21970,,,,,,,,,omospondia,,,
ΑΣ ΑΝΑΓΕΝΝΗΣΗ ΣΑΜΟΥ,ΕΑΣ ΧΙΟΥ-ΣΑΜΟΥ,ΣΑΜΟΣ,Αθλητισμός,Στίβος,,,,,ΤΘ 45,83100,,,,,,,,,,omospondia,,,
ΑΣ ΕΦΗΒΟΣ ΧΙΟΥ,ΕΑΣ ΧΙΟΥ-ΣΑΜΟΥ,ΚΑΜΠΟΣ ΧΙΟΥ,Αθλητισμός,Στίβος,,,,,ΜΙΧΑΗΛ ΛΙΒΑΝΟΥ 19,82100,22710 22294,,,,,,,,,omospondia,,,
ΑΣ ΟΛΥΜΠΙΑΔΑ ΧΙΟΥ,ΕΑΣ ΧΙΟΥ-ΣΑΜΟΥ,ΧΙΟΣ,Αθλητισμός,Στίβος,,,,,Κ.ΤΣΑΛΔΑΡΗ 11,82100,,,,,,,,,,omospondia,,,
ΠΑΓΧΙΑΚΟΣ ΓΣ,ΕΑΣ ΧΙΟΥ-ΣΑΜΟΥ,ΧΙΟΣ,Αθλητισμός,Στίβος,,,,,ΤΘ 82,82100,23980 26643,,,,,,,,,omospondia,,,
ΠΑΝΙΚΑΡΙΑΚΟΣ ΑΣ,ΕΑΣ ΧΙΟΥ-ΣΑΜΟΥ,ΕΥΔΗΛΟΣ ΙΚΑΡΙΑΣ,Αθλητισμός,Στίβος,,,,,,83302,22750 31354,,,,,,,,,omospondia,,,
ΠΑΣ ΙΚΑΡΟΣ,ΕΑΣ ΧΙΟΥ-ΣΑΜΟΥ,ΙΚΑΡΙΑ,Αθλητισμός,Στίβος,,,,,ΑΓΙΟΣ ΚΗΡΥΚΟΣ,83300,,,,,,,,,,omospondia,,,
"ΠΕΨΑΣ ""Η ΡΙΒΑ""",ΕΑΣ ΧΙΟΥ-ΣΑΜΟΥ,ΚΑΡΛΟΒΑΣΙ ΣΑΜΟΥ,Αθλητισμός,Στίβος,,,,,,83200,,,,,,,,,,omospondia,,,
ΦΙΛΟΠΡΟΟΔΟΣ ΟΜ.ΒΡΟΝΤΑΔΩΝ,ΕΑΣ ΧΙΟΥ-ΣΑΜΟΥ,ΧΙΟΣ,Αθλητισμός,Στίβος,,,,,ΒΡΟΝΤΑΔΕΣ,82200,22710 92234,,,,,,,,,omospondia,,,
ΑΓΣ ΚΕΡΚΥΡΑΣ ΕΡΜΗΣ,ΤΕ ΚΕΡΚΥΡΑΣ,ΚΕΡΚΥΡΑ,Αθλητισμός,Στίβος,,,,,ΞΕΝΟΦΩΝΤΑ ΣΤΡΑΤΗΓΟΥ 65,49100,26610 36835,,,,,,,,,omospondia,,,
ΑΕ ΛΕΥΚΙΜΗΣ,ΤΕ ΚΕΡΚΥΡΑΣ,ΚΕΡΚΥΡΑ,Αθλητισμός,Στίβος,,,,,ΛΕΥΚΙΜΗ,49080,26620 22946,,,,,,,,,omospondia,,,
ΑΟ ΚΕΡΚΥΡΑ,ΤΕ ΚΕΡΚΥΡΑΣ,ΚΕΡΚΥΡΑ,Αθλητισμός,Στίβος,,,,,ΕΘΝΙΚΟ ΣΤΑΔΙΟ ΚΕΡΚΥΡΑΣ,49100,,,,,,,,,,omospondia,,,
ΑΟ ΚΕΡΚΥΡΑΣ 2015,ΤΕ ΚΕΡΚΥΡΑΣ,ΚΕΡΚΥΡΑ,Αθλητισμός,Στίβος,,,,,ΕΘΝ.ΣΤΑΔΙΟ ΚΕΡΚΥΡΑΣ,49100,6973 002275,,,,,,,,,omospondia,,,
ΑΣ ΙΩΑΝΝΗΣ ΚΑΠΟΔΙΣΤΡΙΑΣ,ΤΕ ΚΕΡΚΥΡΑΣ,ΚΕΡΚΥΡΑ,Αθλητισμός,Στίβος,,,,,ΣΤΑΜΑΤΙΟΥ ΔΕΣΥΛΛΑ 1,49100,26610 21047,,,,,,,,,omospondia,,,
ΓΕ ΘΙΝΑΛΙΩΝ,ΤΕ ΚΕΡΚΥΡΑΣ,ΘΙΝΑΛΙΑ ΚΕΡΚΥΡΑΣ,Αθλητισμός,Στίβος,,,,,ΑΧΑΡΑΒΗ,49100,,,,,,,,,,omospondia,,,
ΓΕ ΚΕΡΚΥΡΑΣ,ΤΕ ΚΕΡΚΥΡΑΣ,ΚΕΡΚΥΡΑ,Αθλητισμός,Στίβος,,,,,ΣΤΑΜ.ΔΕΣΥΛΛΑ 1,49100,,,,,,,,,,omospondia,,,
ΚΕΡΚΥΡΑΙΚΟΣ ΓΣ,ΤΕ ΚΕΡΚΥΡΑΣ,ΚΕΡΚΥΡΑ,Αθλητισμός,Στίβος,,,,,ΣΤ.ΔΕΣΥΛΑ 1,49100,,,,,,,,,,omospondia,,,
ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΒΟΛΟΥ & ΑΡΓΟΝΑΥΤΕΣ,Βόλος,Aναυρος,Αθλητισμός,Κολύμβηση,,,,,Ακτή ΝΟΒ,,(24210) 20376,naut77@otenet.gr,,,,,,,,omospondia,,,
ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ ΚΡΗΤΗΣ,Αγρίνιο,Αγ.Νικόλαος,Αθλητισμός,Κολύμβηση,,,,,Δημ. κολυμβητηρίου     ,,(28410) 24518,,,,,,,,,omospondia,,,
ΑΡΓΟΝΑΥΤΕΣ ΑΓΡΙΝΙΟΥ 2001,Αγρίνιο,,Αθλητισμός,Κολύμβηση,,,,,Β.Παναγοπούλου 30            ,,(6974) 119348,,,,,,,,,omospondia,,,
ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΤΡΙΧΩΝΙΔΑΣ,Αγρίνιο,,Αθλητισμός,Κολύμβηση,,,,,Ηλία Ηλιού 5 ,,(26410) 34398,,,,,,,,,omospondia,,,
ΡΟΗ AQUA TEAM,Αθήνα,,Αθλητισμός,Κολύμβηση,,,,,Κολυμβητήριο ΟΑΚΑ   ,,(210) 2778151,roi_aquateam@hotmail.com,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΟΛΥΜΠΙΑΣ '73 ,Αθήνα,,Αθλητισμός,Κολύμβηση,,,,,Δημαρχείου 56           ,,(210) 5910157, olympiada73@gmail.com,,,,,,,,omospondia,,,
ΓΥΜΝΑΣΤΙΚΟΣ ΣΥΛΛΟΓΟΣ ΑΙΓΑΛΕΩ ,Αθήνα,Αιγάλεω,Αθλητισμός,Κολύμβηση,,,,,Ν.Πλαστήρα 61 & Κουντουριώτου,,(210) 5312083,gsegaleo@yahoo.gr,,,,,,,,omospondia,,,
ΝΗΡΕΑΣ ΚΕΡΚΥΡΑΣ,Κέρκυρα,,Αθλητισμός,Κολύμβηση,,,,,Ι.Ρωμανού  ,,(6942)   287900, nireascfuswim@gmail.com  ,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟ ΣΩΜΑΤΕΙΟ ΚΟΛΥΜΒ.ΑΛΜΠΑΤΡΟΣ ΑΝΩ ΛΙΟΣΙΩΝ,Αθήνα,Άνω Λιόσια,Αθλητισμός,Κολύμβηση,,,,,Αιγαίου Πελάγους 1 ,,(211)  4104383,albatrosanoliosion@gmail.com,,,,,,,,omospondia,,,
ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΑΡΓΟΣΤΟΛΙΟΥ,Αργοστόλι,,Αθλητισμός,Κολύμβηση,,,,,Ηλ.Ζερβού 16             ,,(26710) 22874 25929,noargost@kef.forthnet.gr,,,,,,,,omospondia,,,
ΝΑΥΤΙΚΟΣ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΑΡΙΩΝ ΓΛΥΦΑΔΑΣ,Αθήνα,Γλυφάδα,Αθλητισμός,Κολύμβηση,,,,,Μεταξά 39  ,,(210) 8940514,,,,,,,,,omospondia,,,
ΕΛΛΗΝΙΚΟΣ ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΑΙΓΥΠΤΙΩΤΩΝ,Αθήνα,Γλυφάδα,Αθλητισμός,Κολύμβηση,,,,,Τ.Θ.70214,,(210) 9818825,enoa@otenet.gr,,,,,,,,omospondia,,,
ΔΡΑΜΑ 1986 - ΓΥΜΝΑΣΤΙΚΟΣ ΣΥΛΛΟΓΟΣ,Δράμα,,Αθλητισμός,Κολύμβηση,,,,,Κλειστό Κολυμβητήριο Δράμας,,(25210) 24281,,,,,,,,,omospondia,,,
Α.Γ.Ο. ΑΞΩΝ ΣΑΡΑΝΤΑ ΕΚΚΛΗΣΙΩΝ,Θεσσαλονίκη,40 Εκκλησιές Θεσ.,Αθλητισμός,Κολύμβηση,,,,,Γ.Βιζυηνού 33,,(2310) 215005,,,,,,,,,omospondia,,,
ΔΕΛΦΙΣ ΚΟΛΥΜΒΗΤΙΚΟΣ ΟΜΙΛΟΣ,Αθήνα,Ελληνικό,Αθλητισμός,Κολύμβηση,,,,,Σοφοκλέους 27-29            ,,(210) 9646876,,,,,,,,,omospondia,,,
ΗΡΑΚΛΕΙΟ 91,Ηράκλειο,,Αθλητισμός,Κολύμβηση,,,,,Σπ.Μουστακλή - Λίντο,,(28100) 313583,heraklio91@yahoo.gr,,,,,,,,omospondia,,,
ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΜΑΚΕΔΟΝΙΑΣ,Θεσσαλονίκη,,Αθλητισμός,Κολύμβηση,,,,,Βασ.Όλγας 205β  Πάροδος   ,,(2314)   317791,nomakedonias@yahoo.gr,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟ ΣΩΜΑΤΕΙΟ ΟΔΥΣΣΕΑΣ  ΘΕΣ/ΝΙΚΗΣ ,Θεσσαλονίκη,,Αθλητισμός,Κολύμβηση,,,,,Γαμβέτα 11 ,,(2310) 837739,,,,,,,,,omospondia,,,
ΚΟΛΥΜΒΗΤΙΚΟΣ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΙΛΙΟΝ,ΙΛΙΟΝ,,Αθλητισμός,Κολύμβηση,,,,,Ιουλιανού 31          ,,(210) 2622398,chkalokiris@in.gr,,,,,,,,omospondia,,,
ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΙΤΕΑΣ,Ιτέα,,Αθλητισμός,Κολύμβηση,,,,,Δημοτικό κολυμβητήριο,,(22650) 34144,noiteas@otenet.gr,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΝΗΡΕΑΣ ΙΩΑΝΝΙΝΩΝ,Ιωάννινα,,Αθλητισμός,Κολύμβηση,,,,,Ακαδημίας 11 ,,(26510) 49898,aonireasioanninon@gmail.com  ,,,,,,,,omospondia,,,
ΑΛΜΠΑΤΡΟΣ ΙΩΑΝΝΙΝΩΝ ΑΘΛΗΤΙΚΟΣ ΣΥΛΛΟΓΟΣ,Ιωάννινα,,Αθλητισμός,Κολύμβηση,,,,,Κολυμβητήριο ΕΑΝΚΙ - Λιμνοπούλα,,(26510) 78640,z.chatzis@gmail.com ,,,,,,,,omospondia,,,
ΝΑΥΤΙΛΟΣ ΚΑΒΑΛΑΣ Ν.Ο.Υ.Σ.,Καβάλα,,Αθλητισμός,Κολύμβηση,,,,,Ευζώνων & Κάδμου     ,,6936 769034,nautiloskavalas@yahoo.gr,,,,,,,,omospondia,,,
ΑΠΟΛΛΩΝ ΚΑΛΑΜΑΡΙΑΣ Μ.Γ.Σ.,Θεσσαλονίκη,Καλαμαριά,Αθλητισμός,Κολύμβηση,,,,,Παπάγου & Σουρμένων ,,(2310) 412230,apollonswim@in.gr,,,,,,,,omospondia,,,
ΚΟΛΥΜΒΗΤΙΚΟΣ ΟΜΙΛΟΣ ΚΑΡΔΙΤΣΑΣ,Καρδίτσα,,Αθλητισμός,Κολύμβηση,,,,,Τέρμα Λαρίσης        ,,(24410)20516,,,,,,,,,omospondia,,,
ΓΥΜΝΑΣΤΙΚΟΣ ΑΘΛΗΤΙΚΟΣ ΣΥΛΛΟΓΟΣ  ΣΒΟΡΩΝΟΥ,Κατερίνη,,Αθλητισμός,Κολύμβηση,,,,,7ης Μεραρχίας 126          ,,(23510) 75440,gassvoronouswim@hotmail.gr,,,,,,,,omospondia,,,
